frame.time_delta,frame.cap_len,frame.len,mqtt.clientid_len,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.len,mqtt.topic_len,connect_gap,publish_gap,mqtt.msgtype,mqtt.conflag.uname,mqtt.kalive
6.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2e-05,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000574,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,-523.036691904068,3.0,0.0,0.0
5.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,64.0,0.0,263.7830319404602,3.0,0.0,0.0
2e-05,89,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,64.0,0.0,254.87528085708615,3.0,0.0,0.0
0.0018595,357,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,64.0,0.0,-254.00069189071652,3.0,0.0,0.0
3.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,-0.5202860832214355,3.0,0.0,0.0
0.000929,1433,1433,0.0,1.0,1.0,97.0,0.0,148.0,64.5,0.0,0.0,3.0,0.0,0.0
0.000121,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000492,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000659,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,222,222,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-257.8277168273926,3.0,0.0,0.0
2e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000565,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,62.0,0.0,-7.851805210113525,3.0,0.0,0.0
0.000403,1514,1514,0.0,0.0,0.0,0.0,0.0,177.0,63.0,0.0,267.2337419986725,3.0,0.0,0.0
0.000495,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,62.0,0.0,-0.2698338031768799,3.0,0.0,0.0
3.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,62.0,0.0,-0.8369200229644775,3.0,0.0,0.0
3.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,62.0,0.0,259.7820448875427,3.0,0.0,0.0
4.5e-05,1152,1152,0.0,0.0,0.0,0.0,0.0,169.0,62.0,0.0,-259.28883385658264,3.0,0.0,0.0
9.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,62.0,0.0,256.90642285346985,3.0,0.0,0.0
0.000133,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,62.0,0.0,0.3014991283416748,3.0,0.0,0.0
5.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,0.5694630146026611,3.0,0.0,0.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000306,60,60,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,3.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,228,228,0.0,0.0,0.0,0.0,0.0,171.0,63.0,0.0,-0.4815959930419922,3.0,0.0,0.0
8.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-523.1712620258331,3.0,0.0,0.0
0.000123,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000119,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000514,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,1.2046959400177002,3.0,0.0,0.0
0.001313,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,523.1257169246674,3.0,0.0,0.0
2.7e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000396,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,64.0,0.0,-259.70225286483765,3.0,0.0,0.0
3.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,62.0,0.0,254.66104888916016,3.0,0.0,0.0
6.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,64.0,0.0,-255.5854640007019,3.0,0.0,0.0
0.000374,232,232,0.0,0.0,0.0,0.0,0.0,175.0,62.0,0.0,7.044887065887451,3.0,0.0,0.0
0.000929,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,64.0,0.0,-7.095760107040405,3.0,0.0,0.0
0.00012,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,157.0,61.0,0.0,3.2129440307617188,3.0,0.0,0.0
0.000211,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8e-05,110,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000368,172,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9e-05,95,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001142,213,213,0.0,0.0,0.0,0.0,0.0,156.0,64.0,0.0,-2.2931599617004395,3.0,0.0,0.0
0.000525,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,-263.6291399002075,3.0,0.0,0.0
0.00139,78,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000107,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,518.3475790023804,3.0,0.0,0.0
0.000498,370,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000697,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,62.0,0.0,-253.0708019733429,3.0,0.0,0.0
7.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001301,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,62.0,0.0,257.952574968338,3.0,0.0,0.0
0.000204,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000271,225,225,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,-524.3793041706085,3.0,0.0,0.0
2.1e-05,151,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,258,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,62.0,0.0,522.5269351005554,3.0,0.0,0.0
0.000193,123,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,156.0,63.0,0.0,-520.909884929657,3.0,0.0,0.0
8.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4e-05,197,197,0.0,0.0,0.0,0.0,0.0,161.0,62.0,0.0,521.7752389907837,3.0,0.0,0.0
0.000257,94,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,62.0,0.0,-522.7274010181427,3.0,0.0,0.0
6.4e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,590,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000213,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,-1.1347589492797852,3.0,0.0,0.0
2.4e-05,1276,1276,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,271.42400097846985,3.0,0.0,0.0
7.8e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000172,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,155,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00014,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,811,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000131,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000144,112,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,62.0,0.0,-272.6697721481323,3.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000108,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001462,155,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1296,1296,0.0,0.0,0.0,0.0,0.0,158.0,63.0,0.0,523.9787950515747,3.0,0.0,0.0
0.000145,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000515,1514,1514,0.0,0.0,0.0,0.0,0.0,157.0,62.0,0.0,-520.9295499324799,3.0,0.0,0.0
0.000119,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,64.0,0.0,-1.958158016204834,3.0,0.0,0.0
0.000117,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000126,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000377,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000127,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,62.0,0.0,523.5202040672302,3.0,0.0,0.0
4.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000146,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,62.0,0.0,-255.89468908309937,3.0,0.0,0.0
0.000108,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00012,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,594,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,601,601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000535,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,-1.339688062667847,3.0,0.0,0.0
8.1e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000553,1514,1514,0.0,0.0,0.0,0.0,0.0,157.0,62.0,0.0,-266.10329389572144,3.0,0.0,0.0
0.000108,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,523.6485350131989,3.0,0.0,0.0
6.9e-05,1425,1425,0.0,0.0,0.0,0.0,0.0,165.0,62.0,0.0,-523.6981661319733,3.0,0.0,0.0
0.00102,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,64.0,0.0,-0.1166129112243652,3.0,0.0,0.0
0.000585,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,62.0,0.0,-0.7095191478729248,3.0,0.0,0.0
0.000203,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,61.0,0.0,2.4794650077819824,3.0,0.0,0.0
5.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,157.0,62.0,0.0,522.1764872074127,3.0,0.0,0.0
0.000121,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000216,576,576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000471,1514,1514,0.0,1.0,1.0,47.0,0.0,148.0,64.5,0.0,0.0,3.0,0.0,0.0
2.3e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,61.0,0.0,-257.19037318229675,3.0,0.0,0.0
0.001789,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,257.6299970149994,3.0,0.0,0.0
6.4e-05,330,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000116,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,72,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000118,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,-1.0875189304351809,3.0,0.0,0.0
5.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-0.5025808811187744,3.0,0.0,0.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000117,1274,1274,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,-516.5774700641632,3.0,0.0,0.0
0.000114,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,586,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-5.349622964859009,3.0,0.0,0.0
0.0018595,348,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000593,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,525.0919609069824,3.0,0.0,0.0
8.6e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000291,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,62.0,0.0,-5.794955015182495,3.0,0.0,0.0
2.9e-05,149,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000123,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,-254.72296595573425,3.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1e-05,92,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001501,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000162,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,154.0,62.0,0.0,-1.361664056777954,3.0,0.0,0.0
0.00012,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.9e-05,405,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000374,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-257.815703868866,3.0,0.0,0.0
0.000599,117,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000115,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000951,1514,1514,0.0,0.0,0.0,0.0,0.0,148.0,64.5,0.0,0.0,3.0,0.0,0.0
2.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,64.0,0.0,260.2809309959412,3.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000338,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,62.0,0.0,-258.7579710483551,3.0,0.0,0.0
0.000122,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000296,97,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000345,86,86,35.5,0.0,0.0,0.0,1.0,148.0,0.0,0.9745935797691345,0.0,3.0,0.0,60.0
0.000315,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,62.0,0.0,256.6577169895172,3.0,0.0,0.0
0.0018595,218,218,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,255.6280288696289,3.0,0.0,0.0
0.000112,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000269,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,-519.6776988506317,3.0,0.0,0.0
8.5e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,69,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000475,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,62.0,0.0,267.3085548877716,3.0,0.0,0.0
0.000125,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00129,601,601,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,-268.3554289340973,3.0,0.0,0.0
3.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,64.0,0.0,270.0014109611511,3.0,0.0,0.0
0.000516,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,-270.27790999412537,3.0,0.0,0.0
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,62.0,0.0,1.0931410789489746,3.0,0.0,0.0
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,174.0,63.0,0.0,265.5930409431457,3.0,0.0,0.0
4.8e-05,97,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,-0.0187270641326904,3.0,0.0,0.0
0.000616,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,62.0,0.0,-265.8436930179596,3.0,0.0,0.0
0.000561,583,583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,2.1206791400909424,3.0,0.0,0.0
2.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,263.8492579460144,3.0,0.0,0.0
0.00011,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001032,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000743,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,61.0,0.0,1.826610088348389,3.0,0.0,0.0
2.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,63.0,0.0,1.7086849212646484,3.0,0.0,0.0
0.0018595,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,64.0,0.0,-4.879175901412964,3.0,0.0,0.0
6.1e-05,729,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1e-05,1457,1457,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,-262.47019505500793,3.0,0.0,0.0
6.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-1.182800054550171,3.0,0.0,0.0
0.001502,82,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000152,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,0.009469985961914,3.0,0.0,0.0
0.00083,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000213,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000587,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001305,962,962,0.0,0.0,0.0,0.0,0.0,174.0,64.0,0.0,265.9933159351349,3.0,0.0,0.0
3.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,64.0,0.0,-0.3901560306549072,3.0,0.0,0.0
9.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000123,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,62.0,0.0,3.146876096725464,3.0,0.0,0.0
4.5e-05,1491,1491,0.0,0.0,0.0,0.0,0.0,165.0,64.0,0.0,-263.43380999565125,3.0,0.0,0.0
5.6e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,265.4217979907989,3.0,0.0,0.0
0.000246,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,62.0,0.0,-5.299810886383057,3.0,0.0,0.0
0.0018595,69,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001107,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000959,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,148.0,62.0,0.0,-267.2541060447693,3.0,0.0,0.0
1.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e-05,81,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000332,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,519.1445469856262,3.0,0.0,0.0
0.000423,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-248.545951128006,3.0,0.0,0.0
7.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000644,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,64.0,0.0,-263.3007838726044,3.0,0.0,0.0
