frame.time_delta,frame.cap_len,frame.len,mqtt.clientid_len,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.len,mqtt.topic_len,connect_gap,publish_gap
0.000108,94,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001561,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,736,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,176.0,64.0,0.0,516.3705050945282
4.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,62.0,0.0,-510.24950098991394
2.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000101,83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,132,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000181,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,-7.747972011566162
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,267.55057883262634
3.6e-05,104,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000558,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,62.0,0.0,255.57094812393188
0.000111,60,60,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0
0.000103,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000525,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,-521.34082198143
0.0018595,975,975,0.0,0.0,0.0,0.0,0.0,174.0,63.0,0.0,518.5303499698639
0.000124,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000511,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,61.0,0.0,-254.39340901374817
0.0018595,219,219,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,5.722249984741211
5.8e-05,1391,1391,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,-270.2824070453644
6.1e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001129,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,0.7178239822387695
0.000346,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,62.0,0.0,-2.4501988887786865
3.7e-05,600,600,0.0,0.0,0.0,0.0,0.0,164.0,62.0,0.0,1.779181957244873
0.000405,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,524.5166790485382
0.00091,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,180.0,64.0,0.0,-525.677670955658
0.001222,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000627,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000118,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000124,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000179,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,62.0,0.0,-0.260606050491333
5.7e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000494,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000112,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000127,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,171.0,63.0,0.0,1.9330909252166748
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,63.0,0.0,0.035815954208374
0.000115,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000119,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1e-05,1116,1116,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,521.4711720943451
0.0018595,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8e-05,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000128,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5e-05,594,594,0.0,0.0,0.0,0.0,0.0,171.0,64.0,0.0,-521.9867141246796
0.0014,660,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,62.0,0.0,264.4869179725647
4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,-265.0318639278412
0.000342,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,62.0,0.0,-0.3000829219818115
0.000112,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000837,60,60,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0
0.000205,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000132,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000116,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000176,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001413,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,524.446781873703
0.000992,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,61.0,0.0,-0.1314020156860351
0.000119,221,221,0.0,0.0,0.0,0.0,0.0,164.0,62.0,0.0,-1.3555309772491455
0.000118,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000107,259,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001021,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,61.0,0.0,-0.0248959064483642
5.8e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,64.0,0.0,-521.7976360321045
5.5e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000211,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,63.0,0.0,265.8651990890503
0.000104,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000662,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-0.8541951179504395
1.8e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,-0.8574960231781006
0.000542,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,62.0,0.0,-265.60113191604614
0.00017,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000753,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,62.0,0.0,519.8455739021301
5.5e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7e-05,124,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000389,577,577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000135,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000434,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,0.0011401176452636
0.0018595,214,214,0.0,0.0,0.0,0.0,0.0,157.0,63.0,0.0,-254.7472870349884
0.000117,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,259.29914903640747
5.5e-05,387,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,-1.6347870826721191
0.001439,1443,1443,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,-520.7945599555969
0.0018595,757,757,0.0,0.0,0.0,0.0,0.0,160.0,62.0,0.0,264.15717101097107
0.0018595,76,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000148,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000162,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000115,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-265.0505359172821
6.7e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,0.1099689006805419
0.000807,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,61.0,0.0,524.5966548919678
9.1e-05,92,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,153.0,63.0,0.0,-3.1260287761688232
0.0018595,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000286,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,62.0,0.0,-520.8138031959534
0.000125,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000162,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,-2.261637926101685
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,152.0,62.0,0.0,267.85425901412964
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,171.0,63.0,0.0,-265.80021500587463
3.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,263.8704869747162
0.000202,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,62.0,0.0,1.1986820697784424
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,62.0,0.0,-3.014207124710083
0.000174,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,63.0,0.0,256.140673160553
0.001281,230,230,0.0,0.0,0.0,0.0,0.0,173.0,62.0,0.0,-519.5759460926056
0.001785,340,340,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,265.2311849594116
2.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000152,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,214,214,0.0,0.0,0.0,0.0,0.0,157.0,62.0,0.0,-259.3938889503479
0.0002,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,0.0470519065856933
0.000106,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000143,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8e-05,292,292,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,-4.167053937911987
3.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,62.0,0.0,520.7181921005249
0.000735,1514,1514,0.0,0.0,0.0,0.0,0.0,156.0,63.0,0.0,-521.5513429641724
0.000102,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001502,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,4.991641998291016
0.0018595,994,994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000235,1514,1514,0.0,0.0,0.0,0.0,0.0,155.0,64.0,0.0,260.01550698280334
0.0018595,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00026,81,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,5.2205119132995605
0.0018595,947,947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000214,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-270.18669295310974
8.1e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000112,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1e-05,95,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000123,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000146,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,64.0,0.0,265.8231990337372
0.000752,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,-259.33775901794434
3.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,515.1269879341125
0.000101,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000778,1469,1469,0.0,0.0,0.0,0.0,0.0,156.0,64.0,0.0,1.9141809940338133
0.0018595,78,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000127,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,62.0,0.0,-1.1969308853149414
0.000135,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000114,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000735,1514,1514,0.0,0.0,0.0,0.0,0.0,156.0,63.0,0.0,-522.3706459999084
8.2e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000189,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,266.1312029361725
0.00172,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,157.0,62.0,0.0,255.72841906547544
0.000118,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,0.0417819023132324
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001123,219,219,0.0,0.0,0.0,0.0,0.0,162.0,62.0,0.0,-521.9403400421143
0.000137,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,153.0,64.0,0.0,265.0539801120758
0.000535,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,-0.1426401138305664
6.1e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00031,77,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000364,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,64.0,0.0,256.7262990474701
5.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,155.0,63.0,0.0,-522.5313320159912
0.00012,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9e-05,61,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,522.8076360225677
2e-05,327,327,0.0,0.0,0.0,0.0,0.0,148.0,64.5,0.0,4.323786973953247
3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-4.38069486618042
6.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000219,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00012,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000117,127,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,787,787,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-516.8407981395721
0.000967,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000282,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,64.0,0.0,518.281681060791
0.001171,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,64.0,0.0,1.358849048614502
8.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000117,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001512,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-1.9749619960784912
0.000153,117,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,0.6913938522338867
8.8e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000138,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000283,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3e-05,361,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001367,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,328,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000139,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000122,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,-1.2948579788208008
0.0018595,1211,1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001381,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000472,1514,1514,0.0,0.0,0.0,0.0,0.0,171.0,62.0,0.0,-521.4396018981934
0.0018595,1222,1222,0.0,0.0,0.0,0.0,0.0,169.0,62.0,0.0,-2.184442043304444
0.000179,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,63.0,0.0,0.8406698703765869
5.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,64.0,0.0,0.7619280815124512
0.000453,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000112,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000523,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,64.0,0.0,264.85531997680664
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2e-05,1429,1429,0.0,0.0,0.0,0.0,0.0,164.0,64.0,0.0,-259.8547830581665
0.000139,117,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,518.0396871566772
0.000468,60,60,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0
7.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000239,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000461,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-257.0743341445923
7.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-267.4201970100403
5.8e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000109,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001039,1450,1450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000574,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,0.5353131294250488
1.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000134,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000263,907,907,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,523.215982913971
0.0018595,236,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000131,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,0.7493209838867188
0.000185,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,-257.7423348426819
0.001483,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,180.0,63.0,0.0,-265.2890169620514
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,264.1359488964081
4.3e-05,609,609,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,2.086098909378052
0.000296,60,60,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0
0.000417,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,64.0,0.0,-266.2370059490204
0.000148,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000128,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,4.938349008560181
3.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,259.0871570110321
0.001043,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000122,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-263.6830260753632
1.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000314,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000956,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000271,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,64.0,0.0,521.0422739982605
0.00071,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,64.0,0.0,2.287775039672852
0.000139,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,62.0,0.0,-524.3005418777466
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000184,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,5.599769830703735
0.000931,456,456,0.0,0.0,0.0,0.0,0.0,168.0,62.0,0.0,519.6041901111603
6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,64.0,0.0,-3.191110134124756
0.000126,610,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,62.0,0.0,-251.20357990264893
0.000142,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,216,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000446,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,62.0,0.0,251.8347170352936
0.000147,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
