frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,eth.src,eth.dst,frame.cap_len,frame.coloring_rule.name,frame.coloring_rule.string,frame.comment,frame.comment.expert,frame.encap_type,frame.file_off,frame.ignored,frame.incomplete,frame.interface_id,frame.interface_name,frame.len,frame.link_nr,frame.marked,frame.md5_hash,frame.number,frame.offset_shift,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,type,publish_gap,connect_gap
0.036981,0.036981,1535976115.839445,,4270.110933,192.168.1.227,82.98.141.148,60248.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,50963,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.015959,0.015959,1535976116.994581,,4271.266069,192.168.1.227,172.217.16.226,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,931,,,,,1,,0,,,,931,,0,,50968,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.042661,0.042661,1535976117.042806,,4271.314294,172.217.16.226,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,62,,,,,1,,0,,,,62,,0,,50970,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.025477,0.025477,1535976117.262018,,4271.533506,192.168.1.227,172.217.16.226,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,50978,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.035184,0.035184,1535976117.297202,,4271.56869,172.217.16.226,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,311,,,,,1,,0,,,,311,,0,,50979,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001065,0.001065,1535976117.385496,,4271.656984,192.168.1.1,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,168,,,,,1,,0,,,,168,,0,,50984,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.028971,0.028971,1535976117.417783,,4271.689271,192.168.1.227,104.126.86.75,37637.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,74,,,,,1,,0,,,,74,,0,,50986,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001077,0.001077,1535976117.425721,,4271.697209,192.168.1.227,104.126.86.75,37637.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,50988,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001193,0.001193,1535976117.441034,,4271.712522,192.168.1.227,37.252.172.53,45292.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,74,,,,,1,,0,,,,74,,0,,50993,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000206,0.000206,1535976117.44124,,4271.712728,192.168.1.1,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,197,,,,,1,,0,,,,197,,0,,50994,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001111,0.001111,1535976117.451149,,4271.722637,104.126.86.75,192.168.1.227,443.0,37637.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,51000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.6e-05,5.6e-05,1535976117.451867,,4271.723355,192.168.1.227,52.219.74.4,50571.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,74,,,,,1,,0,,,,74,,0,,51005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000436,0.000436,1535976117.454118,,4271.725606,192.168.1.227,104.126.86.75,37637.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51009,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000805,0.000805,1535976117.458314,,4271.729802,,,,,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,42,,,,,1,,0,,,,42,,0,,51012,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.006853,0.006853,1535976117.468707,,4271.740195,104.126.86.75,192.168.1.227,443.0,37637.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,324,,,,,1,,0,,,,324,,0,,51016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001172,0.001172,1535976117.477605,,4271.749093,192.168.1.227,130.206.192.34,50640.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,583,,,,,1,,0,,,,583,,0,,51020,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00107,0.00107,1535976117.483246,,4271.754734,192.168.1.227,37.252.172.53,45292.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,583,,,,,1,,0,,,,583,,0,,51023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001327,0.001327,1535976117.484573,,4271.756061,82.98.141.148,192.168.1.227,443.0,60254.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,74,,,,,1,,0,,,,74,,0,,51024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000781,0.000781,1535976117.486257,,4271.757745,192.168.1.227,37.252.172.53,45291.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51027,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.002257,0.002257,1535976117.488811,,4271.760299,172.217.16.226,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,62,,,,,1,,0,,,,62,,0,,51029,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000233,0.000233,1535976117.49325,,4271.764738,82.98.141.148,192.168.1.227,443.0,60254.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,66,,,,,1,,0,,,,66,,0,,51032,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.002664,0.002664,1535976117.498959,,4271.770447,192.168.1.227,82.98.141.148,60254.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51034,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000113,0.000113,1535976117.501934,,4271.773422,130.206.192.34,192.168.1.227,443.0,50640.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,51037,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000643,0.000643,1535976117.508865,,4271.780353,82.98.141.148,192.168.1.227,443.0,60254.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,894,,,,,1,,0,,,,894,,0,,51046,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.008578,0.008578,1535976117.518037,,4271.789525,192.168.1.227,130.206.192.34,50640.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,184,,,,,1,,0,,,,184,,0,,51048,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.005291,0.005291,1535976117.523328,,4271.794816,37.252.172.53,192.168.1.227,443.0,45292.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,66,,,,,1,,0,,,,66,,0,,51049,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
9.4e-05,9.4e-05,1535976117.524223,,4271.795711,37.252.172.53,192.168.1.227,443.0,45292.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1355,,,,,1,,0,,,,1355,,0,,51051,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000808,0.000808,1535976117.525031,,4271.796519,192.168.1.227,37.252.172.53,45292.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51052,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.005304,0.005304,1535976117.531608,,4271.803096,130.206.192.34,192.168.1.227,443.0,50640.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,316,,,,,1,,0,,,,316,,0,,51055,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000109,0.000109,1535976117.540211,,4271.811699,37.252.172.53,192.168.1.227,443.0,45291.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1355,,,,,1,,0,,,,1355,,0,,51059,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00241,0.00241,1535976117.542621,,4271.814109,192.168.1.227,37.252.172.53,45291.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51060,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.006532,0.006532,1535976117.549399,,4271.820887,192.168.1.227,82.98.141.148,60254.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51062,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6e-05,6e-05,1535976117.559113,,4271.830601,192.168.1.227,37.252.172.53,45292.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,259,,,,,1,,0,,,,259,,0,,51067,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.8e-05,5.8e-05,1535976117.561913,,4271.833401,192.168.1.227,37.252.172.53,45291.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,295,,,,,1,,0,,,,295,,0,,51070,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001089,0.001089,1535976117.563002,,4271.83449,192.168.1.227,104.126.86.75,37637.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,471,,,,,1,,0,,,,471,,0,,51071,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000919,0.000919,1535976117.572322,,4271.84381,192.168.1.227,104.126.86.75,37637.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.002953,0.002953,1535976117.576051,,4271.847539,52.219.74.4,192.168.1.227,443.0,50571.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,54,,,,,1,,0,,,,54,,0,,51078,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000386,0.000386,1535976117.576882,,4271.84837,37.252.172.53,192.168.1.227,443.0,45292.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,324,,,,,1,,0,,,,324,,0,,51080,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001471,0.001471,1535976117.578702,,4271.85019,52.219.74.4,192.168.1.227,443.0,50571.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,392,,,,,1,,0,,,,392,,0,,51084,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.3e-05,7.3e-05,1535976117.578775,,4271.850263,52.219.74.4,192.168.1.227,443.0,50571.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,63,,,,,1,,0,,,,63,,0,,51085,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001625,0.001625,1535976117.5804,,4271.851888,192.168.1.227,52.219.74.4,50571.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,51086,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.3e-05,7.3e-05,1535976117.581108,,4271.852596,192.168.1.227,52.219.74.4,50571.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,51091,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000191,0.000191,1535976117.58571,,4271.857198,172.217.16.226,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,107,,,,,1,,0,,,,107,,0,,51093,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
9.5e-05,9.5e-05,1535976117.585805,,4271.857293,172.217.16.226,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,58,,,,,1,,0,,,,58,,0,,51094,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
9.1e-05,9.1e-05,1535976117.60187,,4271.873358,37.252.172.53,192.168.1.227,443.0,45292.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1309,,,,,1,,0,,,,1309,,0,,51099,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000187,0.000187,1535976117.611568,,4271.883056,37.252.172.53,192.168.1.227,443.0,45291.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1327,,,,,1,,0,,,,1327,,0,,51103,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
9.4e-05,9.4e-05,1535976117.63582,,4271.907308,52.219.74.4,192.168.1.227,443.0,50571.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,99,,,,,1,,0,,,,99,,0,,51106,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001792,0.001792,1535976117.637612,,4271.9091,192.168.1.227,52.219.74.4,50571.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,51107,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001596,0.001596,1535976117.639208,,4271.910696,192.168.1.227,52.219.74.4,50571.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,625,,,,,1,,0,,,,625,,0,,51108,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.032351,0.032351,1535976117.671559,,4271.943047,192.168.1.133,192.168.1.171,49160.0,1883.0,60:01:94:37:e0:e1,74:d4:35:ef:e5:5a,56,,,,,1,,0,,,,56,,0,,51109,0.0,,,,,,,,,,,,,,,,0x000000c0,,0.0,,,12.0,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000876,0.000876,1535976117.672435,,4271.943923,192.168.1.171,192.168.1.133,1883.0,49160.0,74:d4:35:ef:e5:5a,60:01:94:37:e0:e1,60,,,,,1,,0,,,,60,,0,,51110,0.0,,,,,,,,,,,,,,,,0x000000d0,,0.0,,,13.0,,,,,,,,,,,,,,,,normal,0.0,0.0
0.021784,0.021784,1535976117.694219,,4271.965707,52.219.74.4,192.168.1.227,443.0,50571.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,454,,,,,1,,0,,,,454,,0,,51111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.0002,0.0002,1535976117.694419,,4271.965907,52.219.74.4,192.168.1.227,443.0,50571.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1486,,,,,1,,0,,,,1486,,0,,51112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000133,0.000133,1535976117.694552,,4271.96604,52.219.74.4,192.168.1.227,443.0,50571.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1486,,,,,1,,0,,,,1486,,0,,51113,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000114,0.000114,1535976117.695178,,4271.966666,52.219.74.4,192.168.1.227,443.0,50571.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1486,,,,,1,,0,,,,1486,,0,,51119,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
8.3e-05,8.3e-05,1535976117.757774,,4272.029262,52.219.74.4,192.168.1.227,443.0,50571.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1486,,,,,1,,0,,,,1486,,0,,51124,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000325,0.000325,1535976117.758099,,4272.029587,52.219.74.4,192.168.1.227,443.0,50571.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1486,,,,,1,,0,,,,1486,,0,,51125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.7e-05,7.7e-05,1535976117.758176,,4272.029664,52.219.74.4,192.168.1.227,443.0,50571.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,663,,,,,1,,0,,,,663,,0,,51126,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.077531,0.077531,1535976117.835707,,4272.107195,192.168.1.133,192.168.1.171,49160.0,1883.0,60:01:94:37:e0:e1,74:d4:35:ef:e5:5a,54,,,,,1,,0,,,,54,,0,,51127,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000102,0.000102,1535976117.904022,,4272.17551,104.126.86.74,192.168.1.227,443.0,57606.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,51143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000205,0.000205,1535976117.904227,,4272.175715,104.126.86.74,192.168.1.227,443.0,57606.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,51144,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.8e-05,7.8e-05,1535976117.904776,,4272.176264,104.126.86.74,192.168.1.227,443.0,57606.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,51149,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00017,0.00017,1535976117.907555,,4272.179043,104.126.86.74,192.168.1.227,443.0,57621.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,218,,,,,1,,0,,,,218,,0,,51156,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000178,0.000178,1535976117.914289,,4272.185777,104.126.86.74,192.168.1.227,443.0,57606.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1454,,,,,1,,0,,,,1454,,0,,51159,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000134,0.000134,1535976117.916655,,4272.188143,192.168.1.227,104.126.86.74,57606.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51161,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6e-05,6e-05,1535976117.916715,,4272.188203,192.168.1.227,104.126.86.74,57606.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51162,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6e-05,6e-05,1535976117.917336,,4272.188824,192.168.1.227,104.126.86.74,57606.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51169,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.8e-05,6.8e-05,1535976117.917404,,4272.188892,192.168.1.227,104.126.86.74,57606.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51170,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.6e-05,5.6e-05,1535976117.91758,,4272.189068,192.168.1.227,104.126.86.74,57606.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51173,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.7e-05,5.7e-05,1535976117.917808,,4272.189296,192.168.1.227,104.126.86.74,57606.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51177,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000993,0.000993,1535976117.934093,,4272.205581,104.126.86.74,192.168.1.227,443.0,57621.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,404,,,,,1,,0,,,,404,,0,,51181,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001256,0.001256,1535976117.996012,,4272.2675,192.168.1.1,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,153,,,,,1,,0,,,,153,,0,,51184,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.002651,0.002651,1535976118.004143,,4272.275631,192.168.1.227,205.217.169.114,47006.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,583,,,,,1,,0,,,,583,,0,,51189,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.012717,0.012717,1535976118.042226,,4272.313714,205.185.216.10,192.168.1.227,443.0,43041.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,66,,,,,1,,0,,,,66,,0,,51191,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000927,0.000927,1535976118.043153,,4272.314641,192.168.1.227,205.185.216.10,43041.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,51192,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000801,0.000801,1535976118.087101,,4272.358589,205.185.216.10,192.168.1.227,443.0,43041.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,54,,,,,1,,0,,,,54,,0,,51195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.9e-05,7.9e-05,1535976118.090296,,4272.361784,205.185.216.10,192.168.1.227,443.0,43041.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,718,,,,,1,,0,,,,718,,0,,51198,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00106,0.00106,1535976118.091513,,4272.363001,192.168.1.227,205.185.216.10,43041.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,51201,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.002558,0.002558,1535976118.094506,,4272.365994,192.168.1.227,205.185.216.10,43041.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,51203,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000125,0.000125,1535976118.11588,,4272.387368,192.168.1.227,205.217.169.114,47006.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,51211,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000929,0.000929,1535976118.145719,,4272.417207,192.168.1.227,52.219.74.4,50571.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,51215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.034681,0.034681,1535976118.1804,,4272.451888,192.168.1.227,205.185.216.10,43041.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,51216,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.090542,0.090542,1535976118.312068,,4272.583556,192.168.1.227,205.185.216.10,43041.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,773,,,,,1,,0,,,,773,,0,,51219,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.007126,0.007126,1535976118.320526,,4272.592014,192.168.1.227,205.217.169.114,47006.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,192,,,,,1,,0,,,,192,,0,,51222,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.002465,0.002465,1535976118.358668,,4272.630156,192.168.1.227,205.185.216.10,43041.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,51224,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.018454,0.018454,1535976118.387894,,4272.659382,192.168.1.227,205.217.169.114,47006.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,886,,,,,1,,0,,,,886,,0,,51229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
